毛泽东提出由新民主主义社会转变为社会主义社会的总任务和主要途径的著作是（   ）。难,《中国革命和中国共产党》,《论政策》,《在中国七届二中全会上的报告》,《论人民民主专政》,C
20世纪中国经历了三次历史性巨变，其中第二次是指（   ）。易,辛亥革命的胜利和中华民国的成立,新民主主义革命的胜利和人民民主专政制度的建立,中华人民共和国的成立和社会主义制度的建立,社会主义改造的完成和全面建设社会主义的开始,C
三大战役的胜利，是（   ）的胜利。易,马克思主义,列宁主义,邓小平理论,毛泽东军事思想,D
在中国共产党领导下，中国人民推翻了三座大山，于1949年成立了中华人民共和国，这标志着（   ）。中,社会主义制度的基本建立,美国遏制中国政策的失败,新民主主义革命的胜利,社会主义三大改造的开始,C
辽沈、淮海、平津三大战役进行的时间是（   ）。易,1947年12月——1949年2月,1948年5月——1949年1月,1948年6月——1949年8月,1948年9月——1949年1月,D
人民解放战争走向胜利的历史转折点是（   ）。难,粉碎重点进攻,战略反攻,三大战役,渡江作战,B
民主党派地位根本变化的标志是（   ）。中,参加新政协并将在新中国参政,参加内战,组建中央筹备委员会,开全国代表大会,A
人民解放军夺取全国胜利的决定性阶段，先后发动三大战争，其中最先发动的是（   ）。易,辽沈战役,淮海战役,平津战役,渡江战役,A
中国的武装斗争的实质是工人阶级领导的（   ）。中,资产阶级革命,农民战争,学生运动,社会改良,B
中国进入社会主义社会的最主要的标志是：（   ）,社会主义改造的基本完成,新中国的成立,第一部宪法的颁布,全国人民第一次代表大会的召开,A
建国初期，国家对官僚资本采取的政策是（   ）,赎买,管制,没收,拍卖,C
1953年9月，彭德怀在一份报告中说:“抗美援朝战争的胜利证明：西方侵略者几百年来只要在东方的海岸上架起几尊大炮就可霸占一个国家的时代一去不复返了。”这场战争的胜利（   ）,结束了西方列强霸权主义的历史,极大提升了中国人的民族自尊心和自信心,奠定了民族独立人民解放的基础,赢得了近代以来中华民族反抗外敌入侵的第一次完全胜利,B
新中国成立初期，针对党政干部中存在的腐化问题，中国共产党开展了（   ）,三查运动,三反运动,五反运动,四清运动,B
党在过渡时期总路线最显著的特点是（   ）,实现工业和农业、手工业和资本主义工商业的社会主义改造,实现生产关系的社会主义改造,实现工业化,社会主义工业化与社会主义改造的紧密结合,D
新中国成立之初的“过渡时期”是指（   ）,从建国到三大运动胜利,从建国到国民经济恢复,从建国到社会主义改造基本完成,从建国到一五计划完成,C
新中国成立初期，为恢复国民经济，振兴民族工业，中国共产党和人民政府采取的措施不包括（   ）,建立社会主义性质的国营经济,接管私人资本主义企业,合理调整工商业,稳定物价统一财经,B
人民公社的基本特点是（   ）,政教合一,一大二公,高指标、瞎指挥,浮夸风、共产风,B
1957年整风运动的形式是（   ）,闭门整风,开门整风,大鸣、大放、大辩论、大字报,批评和自我批评,B
揭开“大跃进”的序幕的事件是（   ）,1957年《人民日报》社论提出在生产战线来一个大跃进,1958年1月南宁会议的召开,1958年3月成都会议的召开,1958年5月中共八大二次会议的召开,A
《人民日报》连续发表“人有多大胆，地有多大产”和“小麦亩产12万斤”、“皮棉亩产5000斤”、“一棵白菜500斤”等文章，宣传全国各地大放“卫星”这一现象发生在（   ）,建国初期,大跃进时期,文化大革命时期,改革开放新时期,B
1966-1976年给党和国家带来了深重灾难的运动是（   ）,“文化大革命”,“大跃进”运动,反右斗争,三大改造运动,A
使“文化大革命”的错误理论和实践合法化的会议是（   ）,七届二中全会,中共八大,中共九大,中共十大,C
在“文化大革命”中，老一辈革命家和革命群众进行过多次抗争，其中包括（ ）①“一月革命”②“二月逆流”③“四五”运动④“九一三事件”,①②,②③,①②③,①②③④,B
我国对资本主义工商业进行社会主义改造实行的政策是（   ）,无偿没收,有偿征用,和平赎买,公私联营,C
粉碎“四人帮”后，纠正“文化大革命”的严重混乱，最突出的阻碍是（   ）,经济不发达,“两个凡是”的错误思想,改革开放,中央尚未形成统一意见,B
1979年3月，邓小平在理论工作务虚会上首次明确提出（   ）,必须坚持“四项基本原则”,必须坚持以经济建设为中心,必须坚持“两个凡是”,必须坚持“以阶级斗争为纲”,A
1980年2月，中共十一届五中全会决定（   ）,为彭德怀彻底平反,为“天安门事件”彻底平反,为刘少奇彻底平反,为陈毅彻底平反,C
1978年，中国共产党重新确立实事求是思想路线的会议是（   ）,中共十一届三中全会,中共十一届六中全会,中共十二届三中全会,中共十二届六中全会,A
1990年，中共中央和国务院为进一步对外开放而做出的战略举措是（   ）,建立厦门经济特区,建立珠海经济特区,开发、开放海南经济特区,开发、开放上海浦东新区,D
1984年，中共十二届三中全会通过的重要文件是（   ）,《关于加快农业发展若干问题的决定》,《关于经济体制改革的决定》,《关于科技体制改革的决定》,《关于教育体制改革的决定》,B
中国共产党将邓小平理论同马克思列宁主义、毛泽东思想一道确立为党的指导思想的会议是（   ）,中共十四大,中共十五大,中共十六大,中共十七大,B
1999年12月20日，中国在推进祖国统一大业方面迈出的重要一步是（   ）,海峡两岸达成“九二共识”,海峡双边举行“汪辜会谈”,恢复对香港行使主权,恢复对澳门行使主权,D
中国进入改革开放和社会主义现代化建设新时期的历史起点是（   ）,中共十一届三中全会,中共十一届六中全会,中共十二届三中全会,中共十二届六中全会,A
中共十三大明确将党在社会主义初级阶段的基本路线概括为（   ）,一个中心，两个基本点,四个坚持,一手抓物质文明，一手抓精神文明,建设中国特色社会主义经济、政治和文化,A
1988年，中共中央和国务院决定建立的经济特区是（   ）,深圳经济特区,珠海经济特区,厦门经济特区,海南经济特区,D
1992年召开的中共十四大明确提出，我国经济体制改革的目标是建立（   ）,社会主义市场经济体制,社会主义有计划商品经济体制,计划为主，市场为辅的经济体制,市场为主，计划为辅的经济体制,A
2000年2月，江泽民在广东考察工作时提出了（   ）,“三讲”教育的要求,“八个坚持，八个反对”的要求,“三个代表”重要思想,以“八荣八耻”为主要内容的社会主义荣辱观,C
1978年，我国开展的一场马克思主义思想解放运动是（   ）,"揭批""四人帮""",关于真理标准问题的大讨论,平反冤假错案,关于社会主义市场经济问题的大讨论,B
中国共产党将“三个代表”重要思想作为党的指导思想写入党章是在（   ）,中共十四大,中共十五大,中共十六大,中共十七大,C
2005年3月，十届全国人大三次会议通过的法律是（   ）,《反分裂国家法》,《国家安全法》,《香港特别行政区基本法》,《澳门特别行政区基本法》,A
1982年，中共十二大明确提出了（   ）,建设有中国特色的社会主义,党在社会主义初级阶段的基本路线,建设社会主义政治文明,党在社会主义初级阶段的基本纲领,A
中国共产党明确提出我国建立社会主义市场经济体制目标的会议是（   ）,中共十三大,中共十四大,中共十五大,中共十六大,B
中国恢复对香港行使主权是在（   ）,1997年7月1日,1997年12月20日,1999年7月1日,1999年12月20日,A
中国共产党第一次完整地概括社会主义初级阶段基本路线的会议是（   ）,中共十三大,中共十四大,中共十五大,中共十六大,A
1998年，中共中央决定在县级以上党政领导班子和领导干部中深入开展（   ）,讲政治、讲经济、讲文化的教育,讲思想、讲作风、讲文明的教育,讲理想、讲觉悟、讲正气的教育,讲学习、讲政治、讲正气的教育,D
中国加入世界贸易组织的时间是（   ）,1999年12月,2000年12月,2001年12月,2002年12月,C
2005年，我国通过《反分裂国家法》的会议是（   ）,十届全国人大二次会议,十届全国人大三次会议,十届全国人大四次会议,十届全国人大五次会议,B
标志党和国家在指导思想上完成拨乱反正任务的是（   ）,关于真理标准问题的讨论,十一届六中全会《关于建国以来党的若干历史问题的决议》的通过,1980年邓小平所作的关于《党和国家领导制度的改革》的讲话,十二届七中全会讨论并原则通过《政治体制改革总体设想》,B
系统阐述了社会主义初级阶段理论的会议是（   ）,中共十二大,中共十二届六中全会,中共十三大,中共十一届三中全会,C
1993年11月召开的中共十四届三中全会，通过了（   ）,《关于经济体制改革的决定》,《关于教育体制改革的决定》,《关于社会主义精神文明建设指导方针的决议》,《关于建立社会主义市场经济体制若干问题的决定》,D
科学发展观的核心是（   ）,发展,以人为本,全面协调可持续,统筹兼顾,B
党的十八大报告指出，建设中国特色社会主义的总依据是（   ）,中国梦的提出,全面建成小康社会,社会主义初级阶段,全面建设社会主义现代化国家,C
把习近平新时代中国特色社会主义思想确立为党必须长期坚持的指导思想并写入党章是在（   ）,党的十六大,党的十七大,党的十八大,党的十九大,D
实现“两个一百年”奋斗目标、实现中华民族伟大复兴的中国梦，不断提高人民生活水平，必须坚定不移把（   ）作为党执政兴国的第一要务。,创新,改革,发展,开放,C
我国经济已由（   ）阶段转向（   ）阶段，正处在转变发展方式、优化经济结构、转换增长动力的攻关期，建设现代化经济体系是跨越关口的迫切要求和我国发展的战略目标。,高速增长  高水平发展,高速发展  高水平发展,高速增长  高质量发展,高速发展  高质量发展,D
中共十八届四中全会通过的《中共中央关于全面推进依法治国若干重大问题的决定》提出全面推进依法治国，总目标是（   ）,建设中国特色社会主义法治体系，建设社会主义法治国家,建设中国特色社会主义法治体系，建设社会主义法制国家,建设中国特色社会主义法制体系，建设社会主义法制国家,建设中国特色社会主义法制体系，建设社会主义法治国家,A
“党和国家的生命线、人民的幸福线”指的是（   ）,马克思列宁主义基本原理,中国特色社会主义道路,党的基本路线,四项基本原则,C
党的十九大报告指出:“中国特色社会主义进入新时代，我国社会主要矛盾已经转化为人民日益增长的美好生活需要和（   ）的发展之间的矛盾。”,不平衡,不平衡不全面,不充分,不平衡不充分,D
实现中华民族伟大复兴的中国梦就是国家富强、民族振兴、（   ）,人民幸福,社会和谐,环境优美,科技发达,A
全面深化改革的总目标是完善和发展中国特色社会主义制度，推进国家治理体系和治理能力（   ）,合理化,信息化,现代化,科学化,C
人民军队始终保持强大的凝聚力向心力、创造力、战斗力的根本保证是（   ）,组织建设,政治建设,党的领导,思想建设,C
到2035年，中国将基本实现（   ）,社会主义现代化,社会主义现代化强国,社会主义发达国家水平,社会主义科技强国,A
党的（   ）决定党的建设的方向和效果，是党的建设的“灵魂”和“根基”。,思想建设,组织建设,政治建设,作风建设,C
弘扬中国精神，就是以（   ）为核心的民族精神和以改革开放为核心的时代精神。,艰苦奋斗,爱国主义,自力更生,中国梦,B
2013年11月，习近平在湖南考察时，首次创造性地提出（   ）的重要理念，标志着我国扶贫方式的重大改变。,与时俱进,精准扶贫,小康社会,脱贫攻坚,B
2016年7月，习近平在庆祝中国共产党成立95周年大会上强调，中国特色社会主义最本质的特征是，中国特色社会主义制度的最大优势是（   ）。,人民当家做主,社会主义公有制,为人民服务,中国共产党领导,D
十九大报告指出，当前我们社会的主要矛盾是（   ）,人民群众日益增长的物质文化需要同落后生产力之间的矛盾,工人阶级与资产阶级之间的矛盾,人民日益增长的美好生活需要和不平衡不充分的发展之间的矛盾,封建主义与人民大众之间的矛盾,C
第二个百年奋斗目标，就是到21世纪中叶，把我国建设成为（   ）,社会主义现代化国家,全面建成小康社会,世界一流强国,富强民主文明和谐美丽的社会主义现代化国家,D
2020年新冠疫情是新中国建国以来，我国遭遇的传播速度最快，感染范围最广、控制难度最大的一次（   ），也是百年来全球发生的最严重的传染病大流行。,重大突发公共卫生事件,传染病事件,人为传染病事件,实验室传染病事件,A
党的二十大的召开时间是（   ）,2022年10月8日,2022年10月16日,2021年10月8日,2021年10月16日,B
近代中国最早的一批不平等条约有（   ）。难,《南京条约》,《虎门条约》,《望厦条约》,《黄埔条约》,ABCD
鸦片战争前，英国对华贸易长期处于入超状态的原因是（   ）。中,其他资本主义国家的竞争,清王朝闭关锁国的政策,中国自然经济的抵制,英国的资本主义经济危机,BC
随着近代中国从封建社会逐步演变为半殖民地半封建社会，中国社会出现了新兴阶级，它们是（   ）。易,地主阶级,农民阶级,工人阶级,资产阶级,CD
中国民族资产阶级政治上的两面性是指（   ）。难,与外国资本主义和本国封建主义有矛盾、斗争的一面,与外国资本主义和本国封建主义有依赖、妥协的一面,与外国资本主义和本国封建主义有合作的一面,与外国资本主义和本国封建主义有中立的一面,AB
近代中国半殖民地半封建社会的主要矛盾是（   ）。易,帝国主义和中华民族的矛盾,资产阶级和无产阶级的矛盾,封建主义和人民大众的矛盾,封建地主阶级和资产阶级的矛盾,AC
近代以来中华民族面临的两大历史任务是（   ）。易。,实现民族独立和人民解放,废除封建土地所有制,实现国家富强和人民富裕,实现四个现代化,AC
近代资本—帝国主义列强对中国进行侵略的主要手段有（   ）。易,军事侵略,政治控制,经济掠夺,文化渗透,ABCD
近代资本—帝国主义列强对中国进行军事侵略的手段主要有（   ）中,发动战争，屠杀人民,剥夺关税自主权,侵占领土，划分势力范围,勒索赔款，抢夺财富,ACD
有人说：“鸦片战争是在执行一种使命。它是用侵略手段达到使中国向世界开放的目的。从某种意义上说，是鸦片战争的一声炮响，给中国送来了近代文明。”这一观点的错误之处在于（   ）。中,未认识到殖民主义、帝国主义侵略的本质和残酷性,只看到“船坚炮利”和科技文明,夸大殖民主义传播文明的作用,贬损中国人民的反侵略斗争,ABCD
1842年中英《南京条约》的主要内容是（   ）。易,割让香港岛,赔款2100万元,开放广州等五个通商口岸,协定关税,ABCD
《南京条约》开放的通商口岸有（   ）。中,广州,上海,宁波,厦门,ABCD
下列属于晚清时期列强发动的侵略战争的是（   ）。易,鸦片战争,第二次鸦片战争,甲午战争,抗日战争,ABC
第二次鸦片战争英法的主要借口是（   ）。难,亚罗号事件,马神甫事件,虎门销烟,义和团运动,AB
第二次鸦片战争到八国联军侵华战争期间，西方列强迫使中国政府签订的不平等条约有（   ）。中,《南京条约》,《天津条约》,《马关条约》,《北京条约》,BCD
近代史上列强曾经攻占天津的战争有（   ）。难,鸦片战争,第二次鸦片战争,中日甲午战争,八国联军侵华战争,BD
下列条约签署于第二次鸦片战争时期的是（   ）。难,《天津条约》,《北京条约》,《瑷珲条约》,《勘分西北界约记》,ABC
与清政府签订《天津条约》的国家有（   ）。难,英国,俄国,法国,美国,ABCD
19世纪五六十年代，沙皇俄国趁火打劫，通过一系列条约侵吞我国领土140多万平方公里，这些条约是（   ）。难,《瑷珲条约》,中俄《北京条约》,《勘分西北界约记》,《改订伊犁条约》,ABC
19世纪下半叶，沙俄为侵占我国东北领土强迫清政府签订的不平等条约有（   ）。难,《瑷珲条约》,《天津条约》,《勘分西北界约记》,中俄《北京条约》,AD
1860年与清政府签订《北京条约》的国家有（   ）。难,英国,法国,美国,俄国,ABD
中日甲午战争后，根据《马关条约》的规定，清政府应该将下列哪些地区割让给日本（   ）。中,海南岛,台湾全岛及附属岛屿,澎湖列岛,辽东半岛,BCD
《马关条约》签订后，三国“干涉还辽”中的“三国”指的是（   ）。难,英国,俄国,德国,法国,BCD
近代史上，与香港有关的条约有哪些？（   ）。中,《南京条约》,《北京条约》,《马关条约》,《辛丑条约》,AB
《辛丑条约》对中国社会的影响有（   ）。易,它是帝国主义列强强加给中国的一个不平等条约,清朝政府彻底成为帝国主义统治中国的工具,中国半殖民地半封建社会统治秩序完全确立,严重侵害了中国的国家主权和民族利益,ABCD
近代资本—帝国主义列强在政治上为了统治中国采取的主要方式（   ）。中,控制中国的内政外交,镇压中国人民的反抗,扶植收买代理人,披着宗教外衣进行侵略活动,ABC
鸦片战争时期，主张对英妥协的官员有（   ）。难,琦善,耆英,伊里布,邓廷桢,ABC
联手发动辛酉政变并掌握清朝政权的政治人物是（   ）。中,奕訢,肃顺,咸丰皇帝,慈禧太后,AD
甲午战争以后，西方列强对中国的经济侵略开始以资本输出为主。当时资本输出的主要方式有（   ）。中,开工厂,办银行,修铁路,开矿山,ABCD
在中国近代史上，帝国主义列强对中国进行经济掠夺的主要表现有（   ）。易,侵占中国领土，划分势力范围,控制中国的通商口岸,剥夺中国关税自主权,操纵中国经济命脉,BCD
近代中国政府从列强那里举借外债，主要是以（   ）为担保。难,田赋,关税,盐税,厘金,BC
鸦片战争时期以身殉国的爱国将领有（   ）。难,关天培,邓廷桢,邓世昌,陈化成,AD
19世纪70至80年代，帝国主义列强掀起的“边疆危机”包括（   ）。难,英国侵入西藏、云南,法国侵犯广西,日本侵犯中国台湾,俄国入侵新疆,ABCD
19世纪未期，帝国主义列强瓜分中国的图谋并未实现，其原因主要有（   ）。中,帝国主义列强之间的矛盾和相互制约,中国人民进行了不屈不挠的反侵略斗争,清政府与列强相勾结,中国地域过于广阔,AB
义和团运动的主体是农民等小生产者，其历史局限性表现在（   ）。难,存在盲目、笼统的排外主义错误,无法认清帝国主义与清王朝相互勾结的本质,存在有许多迷信、落后的倾向,争权夺利、享乐主义,ABC
近代中国人民进行的反侵略战争屡遭失败的主要原因是（   ）。易,社会制度的腐败,经济技术的落后,帝国主义实力过于强大,国内内部矛盾尖锐,AB
早期维新思想的主要观点是（   ）。中,坚持“师夷制夷”的爱国思想,“商战固本”论,设立议院,实行“君民共主”,ABCD
瓦德西说：“无论欧美日本各国，皆无此脑力与兵力可以统治此天下生灵四分之一”，“故瓜分一事，实为下策。”这表明列强（   ）。易,瓜分中国的计划破产,放弃侵略中国的企图,仍需扶植清政府以华治华,看到中国人民的不屈斗志,ACD
下列关于林则徐、魏源等倡导新思想的代表人物的评述，正确的是（   ）。难,都是地主阶级开明知识分子,其思想都带有鲜明的时代特点,都主张放眼世界、探索救国之路,都未能完全冲破封建思想的牢笼,ABCD
导致太平天国运动爆发的原因有（   ）。中,封建统治者的腐朽,外国资本主义的侵略,自然灾害严重,鸦片战争后阶级矛盾的激化,ABCD
与以往的农民战争相比，太平天国运动新的特点表现在（   ）。中,运动规模空前巨大,反封建同时反侵略,《天朝田亩制度》的平均主义理想,《资政新篇》的资本主义色彩,BD
“有田同耕，有饭同食，有衣同穿，有钱同使，无处不均匀，无人不饱暖。”体现了太平天国（   ）。易,绝对平均主义的方案,反映了农民阶级废除封建土地所有制的要求和愿望,具有理想主义色彩,调动了农民生产积极性,ABC
太平天国永安建制时，分封的诸王包括（   ）。易,杨秀清,李秀成,石达开,冯云山,ACD
太平天国运动期间，下列哪些国家的军官曾帮助清军镇压太平天国？（   ）难,英国,法国,德国,俄国,AB
天京事变中被杀害的太平天国诸王包括（   ）。中,石达开,杨秀清,韦昌辉,萧朝贵,BC
《天朝田亩制度》中太平天国领导者们设计的理想社会是（   ）。中,有田同耕，有饭同食,均平,均贫富，等贵贱,有衣同穿，有钱同使,AD
太平天国农民战争期间，曾经实现过的有（   ）。难,封王,《天朝田亩制度》的各项制度,建立政权,《资政新篇》的各种设想,AC
中国早期民族资产阶级来源于（   ）。中,官僚,地主,商人,手工业作坊主,ABCD
洋务派在清朝地方官吏中的主要代表人物有（   ）。中,奕訢,李鸿章,左宗棠,张之洞,BCD
洋务运动创办的军事工业有（   ）。难,江南制造总局,福州船政局,汉阳铁厂,金陵机器局,ABD
洋务派的出现，与下列哪些矛盾有关（   ）？难,民族资本主义与小农经济的矛盾,人民群众与封建统治阶级的矛盾,清朝统治阶级内部的矛盾,中国与外国侵略势力的矛盾,BCD
从19世纪60年代到90年代，洋务派举办的洋务事业有（   ）。中,兴办近代军用工业,兴办近代民用工业,建立新式海陆军,创办新式学堂，派遣留学生,ABCD
下列关于洋务运动的叙述，正确的是（   ）。中,是封建地主阶级的改革,有利于中国的近代化,没有使中国富强起来,为资本主义发展开辟了道路,ABC
洋务派创办的新式学堂包括（   ）。难,船政学堂,电报学堂,岳麓书院,京师同文馆,ABD
洋务运动失败的原因包括（   ）。中,企业管理的腐朽性,对外国技术过度依赖,思想理念的封建性,刺激了中国民族资本主义企业诞生,ABC
下列人物中属于资产阶级维新派的代表人物有（   ）。易,康有为,梁启超,严复,谭嗣同,ABCD
康有为奠定维新变法理论基础的著作有（   ）。中,《新学伪经考》,《孔子改制考》,《日本变政考》,《俄彼得变政记》,AB
维新派与守旧派论战的主要内容有（   ）。易,要不要反帝,要不要兴民权、设议院，实行君主立宪,要不要变法,要不要废八股、改科举和兴西学,BCD
从下列各组中选出“戊戌六君子”（   ）。易,谭嗣同、杨锐、林旭,杨深秀、刘光第、康广仁,康有为、谭嗣同、林旭,梁启超、谭嗣同、杨锐,AB
维新派的局限性在于（   ）。难,不敢否定封建主义,对帝国主义抱有幻想,不敢否定儒家经典,惧怕人民群众,ABD
维新变法的失败能说明（   ）。中,资产阶级具有软弱性,资产阶级无法登上历史舞台,中国只能保持君主专制,在半殖民地半封建的中国，统治者走自上而下的改良道路是行不通的,AD
革命派和改良派论战的内容是（   ）易,要不要进行民主革命,要不要以革命手段推翻清王朝,要不要实行共和制度,要不要进行社会革命,BCD
下列哪些改革内容是清末“新政”中的内容？（   ）易,鼓励留学,建立新军,废除科举,奖励工商,ABCD
三民主义中的民族主义包括内容有（   ）易,驱除鞑虏,恢复中华,创立民国,平均地权,AB
同盟会的政治纲领是（   ）易,驱除鞑虏,恢复中华,创立民国,平均地权,ABCD
中国同盟会纲领中涉及到的问题有（   ）难,推翻满洲贵族的统治,建立资产阶级共和国,驱逐占据中国的帝国主义势力,提出了资本主义的土地纲领,ABD
兴中会的革命纲领包括（   ）难,驱除鞑虏,恢复中华,创立合众政府,平均地权,ABC
辛亥革命前革命与改良的辩论的重大意义有（   ）中,划清了革命与改良的界限,传播了民主革命思想,促进了革命形势的发展,暴露出革命派在思想理论方面的弱点,ABC
孙中山的三民主义包括（   ）易,民族主义,民权主义,民粹主义,民生主义,ABD
下列属于资产阶级革命派的人物有（   ）易,康有为,梁启超,秋瑾,黄兴,CD
19世纪末20世纪初资产阶级革命团体纷纷建立，包括下列哪些？（   ）易,兴中会,华兴会,光复会,强学会,ABC
筹划武昌起义的革命团体是（   ）易,兴中会,华兴会,共进会,文学社,CD
下列属于孙中山“平均地权”思想主张的内容有：（   ）中,核定全国土地的地价，其现有之地价，仍属原主。,革命后的增价，则归国家，为国民共享。,国家按原定地价收买地主的土地。,没收土地，平均分配,ABC
下列属于宣传民主革命思想的著作有（   ）易,《驳康有为论革命书》,《革命军》,《猛回头》,《警世钟》,ABCD
20世纪初，资产阶级参加并领导的反帝爱国运动有：（   ）中,拒俄运动,拒法运动,拒英运动,抵制美货运动,ABD
在民主革命思想的宣传中，著名的资产阶级革命宣传家有：（   ）中,章炳麟,陈天华,邹容,蔡元培,ABC
1905-1907年进行的革命派与改良派的大论战，论战双方的主要阵地是：（   ）易,《时务报》,《民报》,《苏报》,《新民丛报》,BD
19世纪末20世纪初，戊戌变法、辛亥革命等中国人民的探索与抗争同以前有较大不同，下列表述正确的是：（   ）难,民族资产阶级成为运动的领导阶级,都属于资产阶级革命的范畴,抗争具有广泛的群众基础,抗争都是在“瓜分豆剖，迫在眉睫”的背景下发生的,AD
辛亥革命对戊戌变法的继承和发展主要表现在：（   ）难,资产阶级革命思想的传播,挽救民族危亡，发展资本主义的主张,采取社会改良的办法达到目的,实行资本主义的政治制度,BD
辛亥革命前，中国留学生陈天华在东京为揭露帝国主义侵略、控诉清政府卖国罪行奋笔撰写的白话文著作是：（   ）易,《革命军》,《猛回头》,《敬告同乡书》,《警世钟》,BD
清末“新政”的内容包括（   ）易,设立商部、学部、巡警部等中央行政机构,裁撤绿营，建立新军,颁布商法商律，奖励工商,颁布新的学制,ABCD
以下关于辛亥革命的评述正确的是（   ）难,使民主共和观念深入人心,为民族资本主义发展创造了有利条件,建立了资产阶级民主共和国,推翻了统治中国2000多年的封建土地制度,ABC
下列关于辛亥革命结果的表述，正确的是：（   ）中,推翻了统治中国260多年的清王朝,结束了近代中国军阀混战的局面,给封建君主专制制度以致命一击,使人民获得一些民主和自由的权利,ACD
1912年中国发生的重大事件是：（   ）难,国民党成立,《中华民国临时约法》颁布,清帝退位,中华民国成立,ABCD
资产阶级革命党人在辛亥革命中重申保护列强在华既得利益，其思想根源是（   ）难,对列强帮助中国建立独立的资产阶级共和国抱有幻想,愿意与列强建立“邻谊之笃”和“提携亲爱”的关系,希望换取列强对南京临时政府的承认,不敢同帝国主义完全决裂,ACD
辛亥革命失败的原因有（   ）中,没有完整的正确的政治纲领和社会改革方案,没有充分发动和依靠人民群众,没有彻底的反帝反封建的革命纲领,没有建立坚强的革命政党,BCD
北洋军阀政府从政治上、经济上和文化思想上对辛亥革命进行了全面的反攻倒算，资产阶级革命派在中国建立资产阶级共和国的梦想破灭了，主要表现在（   ）难,在政治上，北洋政府实行军阀官僚的专制统治,在经济上，北洋政府竭力维护帝国主义、地主阶级和买办资产阶级的利益,在文化思想方面，尊孔复古思潮猖獗一时,军阀们为了实行专制统治，不惜投靠帝国主义。,ABCD
下列关于护国运动和护法运动的表述，正确的是（   ）中,都属孙中山直接领导的,都是为了维护辛亥革命成果,都反对北洋军阀的反动统治,最终都未取得成功,BCD
孙中山对袁世凯就任民国临时政府新总统是有警惕的，曾经提出防范条件有：（   ）难,袁世凯必须宣布拥护共和,新总统必须遵守《临时约法》,定都南京,新总统必须到南京就职,ABCD
辛亥革命失败的重要原因有：（   ）中,帝国主义的干涉,革命党人没有明确的反对帝国主义的纲领,袁世凯阴谋篡权,革命党人没有广泛地发动农民群众参加斗争,ABCD
太平天国运动和辛亥革命时期关于土地问题的共同之处是（   ）难,都在革命纲领中提出了土地问题,都没有真正实行，主要受时代局限,都采取绝对平均的办法来解决,都具有反封建的性质,ABD
下列关于辛亥革命失败的原因中，正确的是（   ）难,革命派提不出彻底的反帝反封建纲领,没有解决农民的土地问题,由于资产阶级自身的局限性,革命派没有建立和掌握武装力量,ABC
新文化运动的主将有（   ）易,梁启超,陈独秀,胡适,鲁迅,BCD
新文化运动提出的基本口号是（   ）易,自由,民主,创新,科学,BD
五四运动发生的时代条件有（   ）易,新的社会力量的成长、壮大,新文化运动掀起的思想解放潮流,巴黎和会上中国外交的失败,俄国十月革命的影响,ABD
迫于五四运动中人民群众的压力，北洋政府不得不罢免了（   ）的职务。易,梁士诒,曹汝霖,章宗祥,陆宗舆,BCD
下列活动与陈独秀无关的是（   ）中,创办《青年杂志》,直接领导了五四运动,出席中共—大,创建中国共产党,BC
关于新文化运动，下列说法正确的是（   ）中,是一场伟大的思想启蒙运动,给封建专制主义和封建礼教以前所未有的冲击,是一次伟大的思想解放运动,为西方的社会科学、自然科学的传入敞开了大门,ABCD
1919年爆发的五四运动是在新的社会历史条件下发生的，它具有的历史特点是（   ）。中,反帝反封建的彻底性,真正的群众运动,促进了马克思主义在中国的传播,倡导了民主和科学的主题,ABC
“自从有了中国共产党，中国革命的面貌就焕然一新了。”这里的“新”是指（   ）。难,以马克思主义为指导思想,以武装斗争为主要手段,以无产阶级为革命领导,提出民主革命的前途为社会主义,ACD
各地共产党的早期组织创办的专供工人阅读的马克思主义启蒙教育刊物有（   ）难,《劳动界》,《劳动音》,《工人月刊》,《新青年》,ABC
新文化运动的主要阵地是（   ）易,《新青年》杂志,《时务报》,《中外纪闻》,北京大学,AD
新文化运动中宣传十月革命的著作有（   ）易,《异哉所谓国体问题者》,《法俄革命之比较观》,《庶民的胜利》,《Bolshevism的胜利》,BCD
下列选项中，属于早期新文化运动主要内容的是（   ）中,提倡新文学，反对旧文学,提倡民主和科学，反对迷信和愚昧,提倡个性解放，反对封建礼教,主张实行文学革命,ABCD
下列选项中，属于对早期新文化运动的正确认识的是（   ）中,在当时的社会环境中，要想从根本上改造国民，仅依靠少数人改造国民性，仅依靠少数人的呐喊是不可能的,新文化运动的倡导者们，回避反对军阀的斗争,新文化运动的参加者基本局限在知识分子的范围内,为中国人民提供了一种正确认识中国国情的思想武器,AC
新文化运动中《新青年》编辑部到北京后的主要撰稿人有（   ）中,李大钊,鲁迅,胡适,梁启超,ABC
新文化运动提出的基本口号是民主和科学，其中民主的含义有（   ）难,民主精神和民主思想,与封建君主专制制度相对立的资产阶级民主政治制度,与封建迷信、蒙昧无知相对立的科学思想、科学精神以及认识和判断事物的科学方法,具体的科学技术、科学知识,AB
新文化运动兴起的社会背景是（   ）中,辛亥革命没有彻底批判封建思想,北洋军阀用封建思想来禁锢人们的头脑,资产阶级要求实行民主政治,中国资本主义进一步发展,ABCD
